"","rowname","Estimate.x","Std. Error.x","z-value.x","Pr(>|z|).x","model.x","Estimate.y","Std. Error.y","z-value.y","Pr(>|z|).y","model.y","Estimate.x.x","Std. Error.x.x","z-value.x.x","Pr(>|z|).x.x","model.x.x","Estimate.y.y","Std. Error.y.y","z-value.y.y","Pr(>|z|).y.y","model.y.y"
"1","(Intercept)",3.06091746874049,0.0305524973835442,100.185507924767,0,"Advantaged",2.52239445287361,0.161601328530047,15.608748243704,0.000000000000000000000000000000000000000000000000000000634700537897836,"Advantaged",4.02638066338332,0.0337805215638626,119.192377055854,0,"Advantaged",3.411053838463,0.237516280638408,14.3613474802426,0.0000000000000000000000000000000000000000000000904512361748793,"Advantaged"
"2","z.lag.ya.rate",0.0145606302944395,0.01459570590085,0.997596854400272,0.318474887032605,"Advantaged",-0.0125987475185958,0.0152093179239303,-0.828357167731558,0.40746825602002,"Advantaged",-0.0417066798110941,0.0161667296287957,-2.57978458035244,0.00988619643158748,"Advantaged",-0.0593844620482829,0.0163891830120182,-3.62339367403099,0.000290762760430768,"Advantaged"
"3","z.homicides",0.0187190806322963,0.0126449543649476,1.48035968276694,0.138777283454407,"Advantaged",0.0395763862502444,0.0131935763252629,2.99967084546014,0.00270271503020662,"Advantaged",0.0357238933941194,0.0144458089110427,2.47295901628682,0.0133999508944622,"Advantaged",0.0365567081090747,0.0147726376148917,2.47462295238485,0.013337690248581,"Advantaged"
"4","z.black",0.0194868638794704,0.0158122847118654,1.2323876172586,0.217804324255512,"Advantaged",0.0803696574601681,0.0162436544175307,4.94775716069349,0.000000750734858368024,"Advantaged",0.0200714785933264,0.0161906824009761,1.23969318255025,0.215088899707641,"Advantaged",0.0111357791858811,0.0165354632160643,0.67344827540499,0.500662144998928,"Advantaged"
"5","disadvantage.score",-0.435871517088016,0.0284581196282329,-15.3162444596513,0.0000000000000000000000000000000000000000000000000000595608927904363,"Advantaged",NA,NA,NA,NA,NA,-0.248995786919193,0.029982860513656,-8.30460411893609,0.000000000000000100152809972773,"Advantaged",NA,NA,NA,NA,NA
"6","z.lag.ya.rate:z.black",0.00279089085375763,0.0153066638078772,0.18233175359358,0.855322380570192,"Advantaged",-0.0142920007813565,0.0161040350246603,-0.887479489424299,0.374820804046332,"Advantaged",0.00160484052202784,0.0166995486420069,0.0961008322099762,0.923440490359955,"Advantaged",-0.00842126598074682,0.0170189584882825,-0.494816764876936,0.620729469181568,"Advantaged"
"7","disadvantage.scale",NA,NA,NA,NA,NA,0.206692374593614,0.0520316394290861,3.97243632646468,0.0000711412560437292,"Advantaged",NA,NA,NA,NA,NA,0.148810803579253,0.0578086506761086,2.57419610800144,0.0100473306410868,"Advantaged"
